,product title,url,rating,price €,review_count,product
447,"Laptop 10.1 Inch Notebook, Windows 10 Quad Core Netbook Computer Netflix, YouTube, WiFi, HDMI, with Laptop Bag, Mouse, Mouse Pad, Headphones (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg142_1?ie=UTF8&adId=A07730692SUFD46W2X7MM&url=%2FNotebook-Windows-Netbook-Computer-Headphones%2Fdp%2FB094D3YY8B%2Fref%3Dsr_1_3403_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3403-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_mtf,4.5 / 5,219.99,11,Laptops
448,"Vonesse Gaming Chair for Adults, Ergonomic Computer Chair with Massage effect, Office Chair Made of Carbon Fibre and Leather, Large Desk Chair with Armrest, High Back, PC Chair for Gamers",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg142_1?ie=UTF8&adId=A011749916UVDHFGJBBHO&url=%2FVonesse-Ergonomic-Computer-Massage-Leather%2Fdp%2FB08DFZ5K47%2Fref%3Dsr_1_3404_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3404-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_mtf,4.4 / 5,139.99,483,Laptops
450,"KROSER Laptop Backpack Men's School Backpack for 17 Inch (43 cm) Laptop Daypack Multifunction Business Notebook Bags Waterproof Large with RFID Pockets for Work/Travel/Men/Boys, Black Multi-Way",https://www.amazon.com/-/en/Backpack-Multifunction-Business-Waterproof-Multi-Way/dp/B07TZ7F2MP/ref=sr_1_3406?dchild=1&keywords=laptops&qid=1625649440&s=computers&sr=1-3406,4.7 / 5,35.99,3.173,Laptops
451,"lululeague Webcam Cover Camera Laptop, 0.027 Ultra Thin Web Camera Cover for Computer Laptop, MacBook Pro, Smartphone, PC, Mobile Phone Accessories - Protection Your Privacy Online (Pack of 6)",https://www.amazon.com/-/en/lululeague-Computer-MacBook-Smartphone-Accessories/dp/B08P7H3DV3/ref=sr_1_3407?dchild=1&keywords=laptops&qid=1625649440&s=computers&sr=1-3407,4.3 / 5,2.99,37,Laptops
454,"QGeeM USB-C-Hub, 8-in-1 gehärtetes Glas, USB-C auf HDMI-Adapter, USB-C auf USB 3.0, mit 100 W PD, SD- und TF-Kartenslot, USB-C auf 3,5 mm, kompatibel mit MacBook Pro 2019/2018, Typ C Hub 8-in-1-Hub",https://www.amazon.com/-/en/dp/B082KN5W9D/ref=sr_1_3410?dchild=1&keywords=laptops&qid=1625649440&s=computers&sr=1-3410,4.5 / 5,39.99,32,Laptops
455,ZHENREN Laptop Stand Notebook Stand Aluminium Foldable Laptop Stand with Heat Vent Height Adjustable Notebook Computer Stand Ergonomic Laptop Stand for 10-17 Inch Laptops MacBook Pro/Air,https://www.amazon.com/-/en/Notebook-Aluminium-Foldable-Adjustable-Ergonomic/dp/B08F9NN8XV/ref=sr_1_3411?dchild=1&keywords=laptops&qid=1625649440&s=computers&sr=1-3411,4.3 / 5,28.99,49,Laptops
456,"HP Elitebook 840 G2 Intel Core i5 2.30 GHz CPU, 16 GB RAM, 14 Zoll 1600 x 900 Pixel, 500 GB SSD, Win10 Prof. (Generalüberholt)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg142_1?ie=UTF8&adId=A01915492OJS6V2IKCKI&url=%2FHA20016-M-U-O-H-G-D%2Fdp%2FB07CWSD7LX%2Fref%3Dsr_1_3412_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3412-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_btf,2.9 / 5,562.00,3,Laptops
457,"LincPlus P3 Laptop Full HD 14 Inch Ultrabook, Intel Celeron N3350 4GB RAM 64GB eMMC Upgradable with up to 512GB SSD Windows 10 S, Fanless Compact Aluminium Notebook with QWERTZ Keyboard Layout",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg142_1?ie=UTF8&adId=A04059392VI4DCC9VGHQR&url=%2FLincPlus-Ultrabook-Upgradable-Aluminium-Notebook%2Fdp%2FB08P4XRD8X%2Fref%3Dsr_1_3413_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3413-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_btf,3.8 / 5,269.00,68,Laptops
458,"15.6"" Laptop (Intel Celeron 64-bit, 6GB DDR3-RAM, 128GB SSD, 10000mAh Battery, HD Webcam, Windows 10 Pro OS Pre-installed, 1920 * 1080 FHD IPS Display)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg142_1?ie=UTF8&adId=A01087631KGYW9XTPZWIP&url=%2FCeleron-DDR3-RAM-10000mAh-Battery-Pre-installed%2Fdp%2FB08XGDRVXV%2Fref%3Dsr_1_3414_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3414-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_btf,3.0 / 5,288.99,17,Laptops
459,"BERTASCHE Laptop Bag, 17 Inch / 17.3 Inch / 15.6 Inch Notebook Bag, Shoulder Bag for University, Work, Business",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg142_1?ie=UTF8&adId=A10397542JQNVLOT4A76R&url=%2FBERTASCHE-Notebook-Shoulder-University-Business%2Fdp%2FB07SX7386N%2Fref%3Dsr_1_3415_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3415-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_btf,4.7 / 5,38.99,2.766,Laptops
460,Asus F Series - 15.6 Inch FHD - Intel Celeron N4020 - 8 GB RAM - 250 GB SSD - Windows 10 Pro # with Wireless Mouse + Laptop Bag,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg142_1?ie=UTF8&adId=A08473733QFA93SMTKQ5R&url=%2FAsus-Celeron-Windows-Wireless-Laptop%2Fdp%2FB08PVPHYJC%2Fref%3Dsr_1_3416_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3416-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_btf,4.6 / 5,469.00,35,Laptops
461,"USB HUB 8 in 1, 4 USB 3.0 HUB Data Hub 5Gbps + 4 Ports Quick Charging Port USB Splitter with 12V/3A (36W) Power Supply, LED Single On/Off Switch Compatible with PC, Mobile Phone, Tablet, Laptops",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg142_1?ie=UTF8&adId=A07097663UEHATQO4BCBS&url=%2FCharging-Splitter-Supply-Compatible-Laptops%2Fdp%2FB096KG4D8V%2Fref%3Dsr_1_3417_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649440%26s%3Dcomputers%26sr%3D1-3417-spons%26psc%3D1&qualifier=1625649440&id=2826833606107477&widgetName=sp_btf,5.0 / 5,49.99,4,Laptops
462,Asus F Series - 15.6 Inch FHD - Intel Celeron N4020 - 16GB RAM - 1000GB SSD - Windows 10 Pro #with Wireless Mouse + Laptop Bag,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg152_1?ie=UTF8&adId=A084679332XFZGCGIHG3N&url=%2FAsus-Celeron-1000GB-Windows-Wireless%2Fdp%2FB08PVPX5DM%2Fref%3Dsr_1_3625_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3625-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_atf_next,4.6 / 5,579.00,35,Laptops
463,befon Document Scanner Camera Visualizer for Teaching USB 12MP HD A4 A3 Format Scanner for Laptops PC Portable Doc Cam Photo Scanner Online Training with OCR,https://www.amazon.com/-/en/Document-Visualizer-Teaching-Portable-Training/dp/B08XB55B8V/ref=sr_1_3626?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3626,3.8 / 5,121.27,24,Laptops
465,"Laptop case canvas for MacBook air/pro laptop 11.6-15.6 inches., blue",https://www.amazon.com/-/en/Laptop-canvas-MacBook-11-6-15-6-inches/dp/B0745C636D/ref=sr_1_3628?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3628,4.3 / 5,21.98,23,Laptops
466,"uni USB C to DisplayPort Cable (4K@60Hz, 2K@144Hz), 1m/3ft Thunderbolt 3 to DisplayPort Cable, Compatible with MacBook Pro, MacBook Air, iPad Pro, XPS, Surface Book",https://www.amazon.com/-/en/DisplayPort-Thunderbolt-Compatible-MacBook-Surface/dp/B081ZZSV2S/ref=sr_1_3629?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3629,4.7 / 5,17.99,724,Laptops
467,"Hewlett-Packard Original Battery for HP 250 G6, Notebook/Netbook/Tablet Li-Ion Battery",https://www.amazon.com/-/en/Hewlett-Packard-Original-250-G6-Notebook/dp/B07Q1KW3MF/ref=sr_1_3630?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3630,5.0 / 5,68.42,1,Laptops
468,"iVANKY Mini DisplayPort to HDMI Cable, 4K@60Hz Nylon Mini DisplayPort to HDMI Cable Compatible with MacBook Pro/Air, iMac, Microsoft Surface Pro and More - 2M",https://www.amazon.com/-/en/DisplayPort-Compatible-MacBook-Microsoft-Surface-4K-grey/dp/B08B5YZLD4/ref=sr_1_3631?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3631,4.6 / 5,12.49,158,Laptops
470,"Syntech USB C to HDMI Adapter, Thunderbolt 3 to HDMI Adapter, Compatible with MacBook Pro 2020 MacBook Air 2020 iPad Air 4 iPad Pro 2021 iMac 2021 Samsung Galaxy S10 S9 Dell XPS 13 15 and More",https://www.amazon.com/-/en/Syntech-Adapter-Thunderbolt-Compatible-MacBook/dp/B07M64KG2Q/ref=sr_1_3633?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3633,4.6 / 5,11.99,931,Laptops
471,"DOMISO 11 - 11.6 Inch Waterproof Laptop Sleeve Notebook Bag Protective Case Canvas for 11.6 Inch MacBook Air / 12.3 Inch Microsoft Surface Pro/Acer/Asus/Dell/Fujitsu/Lenovo/HP/Samsung, Dark Grey",https://www.amazon.com/-/en/DOMISO-11-Waterproof-Protective-Microsoft/dp/B07DPKHC2L/ref=sr_1_3634?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3634,4.7 / 5,13.99,443,Laptops
472,Macally Vertical Laptop Stand for Desk Space | Adjustable Vertical Stand Cradle | Laptop Holder - Apple MacBook Pro Air/Asus Chromebook Flip Samsung Notebook 9 Lenovo ThinkPad Dell XPS Acer Switch,https://www.amazon.com/-/en/Macally-Vertical-Laptop-Adjustable-Cradle-gray/dp/B07K24ZR57/ref=sr_1_3635?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3635,4.7 / 5,24.99,932,Laptops
473,"HP ELITEBOOK 820 G1 i7-4600U / RAM DDR3 8GB / SSD 256GB / Display 12.5"" / Windows 10P Upgrade / No DVD / Italian Keyboard / Grade A (Certified)",https://www.amazon.com/-/en/ELITEBOOK-i7-4600U-Display-Keyboard-Certified/dp/B07PWY2BWL/ref=sr_1_3636?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3636,3.9 / 5,460.84,16,Laptops
474,Lenovo ThinkPad P50 Intel i7 4 x 2.7 GHz Processor 32 GB RAM Memory 240 GB SSD 15.6 Inch Display Full HD 1920 x 1080 IPS nVidia 2 GB Cam Windows 10 Pro Workstation (Refurbished),https://www.amazon.com/-/en/ThinkPad-Processor-Display-Workstation-Refurbished/dp/B089LL6J8K/ref=sr_1_3637?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3637,3.9 / 5,950.77,14,Laptops
475,"DOMISO 10.1 - 10.5 inch waterproof laptop case, canvas tablet protective case for 9.7 inch Samsung Galaxy Tab S3 / 9.7 inch iPad Pro / 10.1 inch Lenovo Tab 4 10 Plus/Lenovo Yoga Book/Asus/Acer, dark grey",https://www.amazon.com/-/en/DOMISO-10-1-waterproof-protective-Samsung/dp/B07CWMNRDB/ref=sr_1_3638?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3638,4.7 / 5,12.99,443,Laptops
476,"Rankie Mini DisplayPort (Thunderbolt) Cable, Mini DP to HDMI 4,5 m Black",https://www.amazon.com/-/en/Rankie-DisplayPort-Thunderbolt-Cable-Black/dp/B01IOJ1FU2/ref=sr_1_3639?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3639,4.6 / 5,14.99,18.620,Laptops
478,Lubardy Laptop Case 14 Inch Shockproof Laptop Bag Protective Case Waterproof Laptop Sleeve Case Compatible with MacBook Air/MacBook Pro 13-13.3 Inch Coffee,https://www.amazon.com/-/en/Lubardy-Shockproof-Protective-Waterproof-Compatible/dp/B0943VRMH3/ref=sr_1_3641?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3641,4.5 / 5,14.99,316,Laptops
479,LaCie MOBILE DRIVE MOON STHG1000400 Portable External Hard Drive 1 TB 2.5 Inch USB-C Mac & PC Silver with 2 Year Rescue Service,https://www.amazon.com/-/en/MOBILE-STHG1000400-Portable-External-Service/dp/B07MFXYH5G/ref=sr_1_3642?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3642,4.7 / 5,65.90,3.245,Laptops
480,"ABLEWE USB C to Ethernet Adapter, Type C to RJ45 Gigabit LAN Network Adapter 1000 Mbps for Windows 10, 8.1, 8, 7, Vista, XP; Chromebook Pixel; Linux; MacBook Air; Mac OS 10.6 and higher",https://www.amazon.com/-/en/Ethernet-Adapter-Gigabit-Network-Chromebook/dp/B0858Y8KNP/ref=sr_1_3643?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3643,4.3 / 5,10.99,312,Laptops
481,"Laptop 10.1 Inch Notebook, Windows 10 Quad Core Netbook Computer Netflix, YouTube, WiFi, HDMI, with Laptop Bag, Mouse, Mouse Pad, Headphones (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg152_1?ie=UTF8&adId=A07730692SUFD46W2X7MM&url=%2FNotebook-Windows-Netbook-Computer-Headphones%2Fdp%2FB094D3YY8B%2Fref%3Dsr_1_3644_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3644-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_mtf,4.5 / 5,219.99,11,Laptops
483,"LincPlus P3 Laptop Full HD 14 Inch Ultrabook, Intel Celeron N3350 4GB RAM 64GB eMMC Upgradable with up to 512GB SSD Windows 10 S, Fanless Compact Aluminium Notebook with QWERTZ Keyboard Layout",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg152_1?ie=UTF8&adId=A04059392VI4DCC9VGHQR&url=%2FLincPlus-Ultrabook-Upgradable-Aluminium-Notebook%2Fdp%2FB08P4XRD8X%2Fref%3Dsr_1_3646_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3646-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_mtf,3.8 / 5,269.00,68,Laptops
484,Deleycon USB 3.0 Adapter,https://www.amazon.com/-/en/MK700-Deleycon-USB-3-0-Adapter/dp/B012G8HROK/ref=sr_1_3647?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3647,4.5 / 5,4.99,269,Laptops
485,"Laptop Stand Foldable Laptop Holder Ventilated Desktop Cooling Stand 7 Levels Adjustable Aluminum for MacBook Pro/Air, HP, Lenovo, Sony, Dell, More 10-15.6 Inch Laptops, Tablet, Book",https://www.amazon.com/-/en/Foldable-Ventilated-Desktop-Adjustable-Aluminum/dp/B08ML1BJRC/ref=sr_1_3648?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3648,4.0 / 5,16.00,1,Laptops
486,"Samsung ram memory 4GB (1 x 4GB) DDR3 PC3-12800,1600MHz, 204 PIN SODIMM for laptops",https://www.amazon.com/-/en/Samsung-memory-PC3-12800-1600MHz-laptops/dp/B00AKVPLNK/ref=sr_1_3649?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3649,4.6 / 5,23.90,88,Laptops
487,"Domiso Waterproof Laptop Bag Briefcase Shoulder Bag Canvas with USB Charging Port for Laptop/Ultrabook/Notebook/Tablet/Lenovo/HP/Dell/Apple/ASUS/Acer/Toshiba, dark grey",https://www.amazon.com/-/en/Waterproof-Briefcase-Shoulder-Charging-Ultrabook/dp/B07JVF25KH/ref=sr_1_3650?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3650,4.7 / 5,20.99,2.274,Laptops
489,DOMISO 17 Inch Laptop Bag Case Notebook Bag Waterproof Briefcase Carrying Bag Shoulder Bag for 17.3 Inch Dell Inspiron/MSI GS73VR Stealth Pro/Lenovo IdeaPad/HP Envy/LG Gram/ASUS ROG Pink,https://www.amazon.com/-/en/Notebook-Waterproof-Briefcase-Carrying-Shoulder/dp/B08BR6HG4B/ref=sr_1_3652?dchild=1&keywords=laptops&qid=1625649442&s=computers&sr=1-3652,4.7 / 5,25.99,356,Laptops
490,"HP Elitebook 840 G2 Intel Core i5 2.20 GHz CPU, 16 GB RAM, 14 Zoll 1600 x 900 Pixel, 500 GB HDD, Win10 Prof. (Zertifiziert und Generalüberholt)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg152_1?ie=UTF8&adId=A01920412SYPF9A1E80NV&url=%2Fdp%2FB07CWSWFDY%2Fref%3Dsr_1_3653_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3653-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_btf,2.9 / 5,489.00,3,Laptops
491,"BERTASCHE Laptop Bag, 17 Inch / 17.3 Inch / 15.6 Inch Notebook Bag, Shoulder Bag for University, Work, Business",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg152_1?ie=UTF8&adId=A10397542JQNVLOT4A76R&url=%2FBERTASCHE-Notebook-Shoulder-University-Business%2Fdp%2FB07SX7386N%2Fref%3Dsr_1_3654_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3654-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_btf,4.7 / 5,38.99,2.766,Laptops
492,"USB HUB 8 in 1, 4 USB 3.0 HUB Data Hub 5Gbps + 4 Ports Quick Charging Port USB Splitter with 12V/3A (36W) Power Supply, LED Single On/Off Switch Compatible with PC, Mobile Phone, Tablet, Laptops",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg152_1?ie=UTF8&adId=A07097663UEHATQO4BCBS&url=%2FCharging-Splitter-Supply-Compatible-Laptops%2Fdp%2FB096KG4D8V%2Fref%3Dsr_1_3655_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3655-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_btf,5.0 / 5,49.99,4,Laptops
493,"15.6"" Laptop (Intel Celeron 64-bit, 6GB DDR3-RAM, 128GB SSD, 10000mAh Battery, HD Webcam, Windows 10 Pro OS Pre-installed, 1920 * 1080 FHD IPS Display)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg152_1?ie=UTF8&adId=A01087631KGYW9XTPZWIP&url=%2FCeleron-DDR3-RAM-10000mAh-Battery-Pre-installed%2Fdp%2FB08XGDRVXV%2Fref%3Dsr_1_3656_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3656-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_btf,3.0 / 5,288.99,17,Laptops
494,Asus D Series - 15.6 Inch FHD - AMD Ryzen 7 3700U - 8GB RAM - 250GB SSD - Illuminated Keyboard - Windows 10 Pro # with Wireless Mouse + Laptop Bag,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg152_1?ie=UTF8&adId=A104429018Y3MAO9JM5MP&url=%2FAsus-Illuminated-Keyboard-Windows-Wireless%2Fdp%2FB08QRNS16M%2Fref%3Dsr_1_3657_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649442%26s%3Dcomputers%26sr%3D1-3657-spons%26psc%3D1&qualifier=1625649442&id=8006168991176522&widgetName=sp_btf,4.9 / 5,719.00,11,Laptops
495,Asus F Series - 15.6 Inch FHD - Intel Celeron N4020 - 16GB RAM - 1000GB SSD - Windows 10 Pro #with Wireless Mouse + Laptop Bag,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg162_1?ie=UTF8&adId=A084679332XFZGCGIHG3N&url=%2FAsus-Celeron-1000GB-Windows-Wireless%2Fdp%2FB08PVPX5DM%2Fref%3Dsr_1_3865_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3865-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_atf_next,4.6 / 5,579.00,35,Laptops
496,"BERTASCHE Laptop Bag, 17 Inch / 17.3 Inch / 15.6 Inch Notebook Bag, Shoulder Bag for University, Work, Business",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg162_1?ie=UTF8&adId=A10397542JQNVLOT4A76R&url=%2FBERTASCHE-Notebook-Shoulder-University-Business%2Fdp%2FB07SX7386N%2Fref%3Dsr_1_3866_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3866-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_atf_next,4.7 / 5,38.99,2.766,Laptops
515,"Laptop 10.1 Inch Notebook, Windows 10 Quad Core Netbook Computer Netflix, YouTube, WiFi, HDMI, with Laptop Bag, Mouse, Mouse Pad, Headphones (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg162_1?ie=UTF8&adId=A07730692SUFD46W2X7MM&url=%2FNotebook-Windows-Netbook-Computer-Headphones%2Fdp%2FB094D3YY8B%2Fref%3Dsr_1_3885_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3885-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_mtf,4.5 / 5,219.99,11,Laptops
517,"LincPlus P3 Laptop Full HD 14 Inch Ultrabook, Intel Celeron N3350 4GB RAM 64GB eMMC Upgradable with up to 512GB SSD Windows 10 S, Fanless Compact Aluminium Notebook with QWERTZ Keyboard Layout",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg162_1?ie=UTF8&adId=A04059392VI4DCC9VGHQR&url=%2FLincPlus-Ultrabook-Upgradable-Aluminium-Notebook%2Fdp%2FB08P4XRD8X%2Fref%3Dsr_1_3887_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3887-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_mtf,3.8 / 5,269.00,68,Laptops
524,"USB HUB 8 in 1, 4 USB 3.0 HUB Data Hub 5Gbps + 4 Ports Quick Charging Port USB Splitter with 12V/3A (36W) Power Supply, LED Single On/Off Switch Compatible with PC, Mobile Phone, Tablet, Laptops",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg162_1?ie=UTF8&adId=A07097663UEHATQO4BCBS&url=%2FCharging-Splitter-Supply-Compatible-Laptops%2Fdp%2FB096KG4D8V%2Fref%3Dsr_1_3894_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3894-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_btf,5.0 / 5,49.99,4,Laptops
525,"15.6"" Laptop (Intel Celeron 64-bit, 6GB DDR3-RAM, 128GB SSD, 10000mAh Battery, HD Webcam, Windows 10 Pro OS Pre-installed, 1920 * 1080 FHD IPS Display)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg162_1?ie=UTF8&adId=A01087631KGYW9XTPZWIP&url=%2FCeleron-DDR3-RAM-10000mAh-Battery-Pre-installed%2Fdp%2FB08XGDRVXV%2Fref%3Dsr_1_3895_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3895-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_btf,3.0 / 5,288.99,17,Laptops
526,"HP Elitebook 840 G2 Intel Core i5 2.20 GHz CPU, 16 GB RAM, 14 Zoll 1600 x 900 Pixel, 500 GB HDD, Win10 Prof. (Zertifiziert und Generalüberholt)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg162_1?ie=UTF8&adId=A01920412SYPF9A1E80NV&url=%2Fdp%2FB07CWSWFDY%2Fref%3Dsr_1_3896_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3896-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_btf,2.9 / 5,489.00,3,Laptops
527,"Lenovo ThinkPad T540p (15.6"") - Intel Core i5 (4th Gen), 8GB RAM, 500GB HDD, 1366x768 HD, DVD Drive, Windows 10 Pro (Refurbished)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg162_1?ie=UTF8&adId=A0900667W25CVQDAUZO1&url=%2FLenovo-ThinkPad-T540p-15-6-Refurbished%2Fdp%2FB06XPHP7V7%2Fref%3Dsr_1_3897_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649443%26s%3Dcomputers%26sr%3D1-3897-spons%26psc%3D1&qualifier=1625649443&id=6390163258413625&widgetName=sp_btf,4.5 / 5,557.00,11,Laptops
