,title,url,rating,price,review_count,product
1713,iFi ZEN DAC V2 Hifi Desktop Digital Analog Converter with USB3.0 Input 24 Bit / 384 kHz - Headphone Port 6.3 mm and 4.4 mm - MQA Decoder - Audio System Upgrade,https://www.amazon.com/-/en/Desktop-Digital-Analog-Converter-USB3-0/dp/B091B2JCXQ/ref=sr_1_1444?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1444,4.9 / 5,159.00,17.0,Headphones
1714,"gorsun Kids Headphones Bluetooth Kids Headphones with 85dB Volume Limitation, Lightweight Kids Headphones with Adjustable Headband - Pink",https://www.amazon.com/-/en/Headphones-Bluetooth-Limitation-Lightweight-Adjustable-Pink/dp/B07YJRDSCX/ref=sr_1_1445?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1445,4.5 / 5,21.99,3.4,Headphones
1715,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg61_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_1446_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672601%26s%3Dce-de%26sr%3D1-1446-spons%26psc%3D1&qualifier=1625672601&id=7973728161187108&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphones
1716,PowerLocus P1 Wireless Headphones,https://www.amazon.com/-/en/h-40-wireless-PowerLocus-P1-Wireless-Headphones/dp/B01NBV1CGD/ref=sr_1_1447?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1447,4.4 / 5,21.99,26.9,Headphones
1717,"Bluetooth Headphones, Wireless In-Ear Headphones with Built-in Microphone, 28 Hours Playtime, USB-C Quick Charge, Sports Headphones with Portable Charging Box (White)",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Microphone-Playtime-White-a1/dp/B08ZK9FDK4/ref=sr_1_1448?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1448,4.5 / 5,18.99,6.5,Headphones
1718,"Samsung Galaxy Buds Pro, Wireless, Noise Cancelling Headphones",https://www.amazon.com/-/en/Samsung-Galaxy-Wireless-Cancelling-Headphones-silver/dp/B08S2T2M67/ref=sr_1_1449?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1449,4.2 / 5,159.00,104.0,Headphones
1719,"Logitech H390 headset with microphone, stereo headset, noise-canceling microphone, Integrated Controls, USB connector, 223cm long cable, padded headband and ear cushions, PC / Mac / laptop",https://www.amazon.com/-/en/Logitech-microphone-noise-canceling-Integrated-connector/dp/B005BFCNYU/ref=sr_1_1450?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1450,4.5 / 5,31.50,2.5,Headphones
1720,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg61_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_1451_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672601%26s%3Dce-de%26sr%3D1-1451-spons%26psc%3D1&qualifier=1625672601&id=7973728161187108&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
1721,"Straps For Apple Airpods, White",https://www.amazon.com/-/en/Straps-For-Apple-Airpods-White/dp/B06Y294N96/ref=sr_1_1452?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1452,4.1 / 5,7.99,35.0,Headphones
1722,UC-Express In-Ear Headphones Compatible with Samsung Galaxy S21 / S21 Plus / S21 Ultra 5G Headset TWS Bluetooth 5.0 LED Display Wireless Earphones Sport Charging Box,https://www.amazon.com/-/en/UC-Express-Headphones-Compatible-Bluetooth-Earphones/dp/B08VS4TCT2/ref=sr_1_1453?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1453,3.7 / 5,22.98,29.0,Headphones
1723,JVC HA-S160 Over w EF On-Ear Headphones White,https://www.amazon.com/-/en/JVC-HA-S160-Over-Ear-Headphones-White/dp/B004M7Y7CE/ref=sr_1_1454?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1454,4.5 / 5,11.42,1.6,Headphones
1724,LG Tone Free HBS-FN7 In-Ear Bluetooth Headphones - White,https://www.amazon.com/-/en/Tone-Free-HBS-FN7-Bluetooth-Headphones-White/dp/B08SKDHH3H/ref=sr_1_1455?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1455,3.6 / 5,125.90,28.0,Headphones
1725,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg61_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_1456_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672601%26s%3Dce-de%26sr%3D1-1456-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672601&id=7973728161187108&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
1726,Easycosy Bluetooth Bone Sound Headphones Wireless Sports Headphones Sweatproof Air Open Ear Sport Bone Conduction Headphones BT 5.0 with Microphone Titanium HiFi Stereo for Cycling Gym Purple,https://www.amazon.com/-/en/Bluetooth-Headphones-Sweatproof-Conduction-Microphone-purple/dp/B093BD16XX/ref=sr_1_1457?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1457,4.1 / 5,39.99,9.0,Headphones
1727,"TESmart Headphone Extension Cable, 1.8 m Aux Extension 3 Pin 3.5 mm Jack Extension Premium Nylon Sheath for Headphones, Mobile Phone, Headset, PC etc. (Black)",https://www.amazon.com/-/en/TESmart-Headphone-Extension-Premium-Headphones/dp/B08K4TC6H3/ref=sr_1_1458?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1458,4.7 / 5,10.99,26.0,Headphones
1728,"Soundcore by Anker Life P3 Earbuds with Noise Cancellation, Intensive Bass, 6 Microphones, Multi-Mode Noise Isolation, Wireless Charging, Soundcore App, Gaming Mode (Coral Pink)",https://www.amazon.com/-/en/Soundcore-Cancellation-Intensive-Microphones-Multi-Mode/dp/B093SJCCZ7/ref=sr_1_1459?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1459,4.6 / 5,79.99,12.0,Headphones
1729,JVC HA-L50 W Lightweight Headphones  - White,https://www.amazon.com/-/en/JVC-HA-L50-Lightweight-Headphones-White/dp/B000I2J4SY/ref=sr_1_1460?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1460,4.2 / 5,11.30,898.0,Headphones
1730,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg61_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_1461_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672601%26s%3Dce-de%26sr%3D1-1461-spons%26psc%3D1&qualifier=1625672601&id=7973728161187108&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
1731,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg61_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_1462_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672601%26s%3Dce-de%26sr%3D1-1462-spons%26psc%3D1&qualifier=1625672601&id=7973728161187108&widgetName=sp_btf,4.5 / 5,42.99,1.2,Headphones
1732,Sony MDR-EX110AP Deep Bass Earphones with Smartphone Control and Mic - Metallic Red,https://www.amazon.com/-/en/Sony-MDR-EX110AP-Earphones-Smartphone-Control/dp/B00I3LUW0Q/ref=sr_1_1463?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1463,4.4 / 5,13.99,7.4,Headphones
1733,"Bluetooth headphones in ear, wireless Bluetooth 5.0 headphones, wireless, wireless earbuds with LED digital display charging case, impressive bass sound, touch control, IPX7 for work/sports/running, black",https://www.amazon.com/-/en/Bluetooth-headphones-wireless-charging-impressive/dp/B096FQ2FL3/ref=sr_1_1464?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1464,5.0 / 5,16.99,1.0,Headphones
1734,"Bluetooth Headphones In Ear, Sendowtek Wireless Headphones Bluetooth 5.0 Sports Headset Noise Noise Earphones, IPX5 Waterproof, Deep Bass, LED Display, Touch Control",https://www.amazon.com/-/en/Bluetooth-Headphones-Sendowtek-Earphones-Waterproof/dp/B08XZDF1NT/ref=sr_1_1465?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1465,4.2 / 5,19.99,211.0,Headphones
1735,"House of Marley Uplift BT Bluetooth In-Ear Headphones, Noise Isolation, Microphone, 3 Button Control, Long Battery Life, Ergonomic Design for Optimal Fit, Sustainable Materials",https://www.amazon.com/-/en/Bluetooth-Headphones-Isolation-Microphone-Sustainable/dp/B0762NBL23/ref=sr_1_1466?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1466,3.8 / 5,61.54,380.0,Headphones
1736,CSL – In Ear/HDD 2015,https://www.amazon.com/-/en/CSL-In-Ear-HDD-2015/dp/B00T9O7NN0/ref=sr_1_1467?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1467,4.4 / 5,3.99,407.0,Headphones
1737,KTX7® Headphones 2-Way Adaptor - 3.5 mm Male / 2x 3.5 mm Female,https://www.amazon.com/-/en/KTX7%C2%AE-Headphones-2-Way-Adaptor-Female/dp/B07SH5QHWM/ref=sr_1_1468?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1468,4.2 / 5,2.96,86.0,Headphones
1738,"FiiO FD1 Hi-Res Wired In-Ear Headphones, Beryllium Coated Dynamic Driver, 4 Strand High Purity Monocrystalline Copper Cable, 0.78 Pin, Strong Bass (No Microphone, Blue)",https://www.amazon.com/-/en/FD1-Headphones-Beryllium-Monocrystalline-Microphone/dp/B089Y5DGZM/ref=sr_1_1469?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1469,4.3 / 5,67.20,53.0,Headphones
1739,"Bokman T2 Bluetooth headphones, In-ear, blue",https://www.amazon.com/-/en/Bokman-T2-Bluetooth-headphones-ear/dp/B07RZZPJKR/ref=sr_1_1470?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672601&s=ce-de&sr=1-1470,3.9 / 5,19.99,143.0,Headphones
1740,"WANFEI Bone Sound Headphones, Bluetooth 5.0 Wireless Bone Conduction Headphones, Open Ear Sport Headphones, Wireless Headphones BT Headphones with Microphone for Sports Listening Cycling Running Gym",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg62_1?ie=UTF8&adId=A09399823PDKVJRCN31ME&url=%2FHeadphones-Bluetooth-Conduction-Microphone-Listening%2Fdp%2FB09441PRLQ%2Fref%3Dsr_1_1465_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672602%26s%3Dce-de%26sr%3D1-1465-spons%26psc%3D1%26smid%3DA3RSW9V6LIC7TE&qualifier=1625672602&id=6613762351292501&widgetName=sp_atf_next,4.1 / 5,42.99,1.5,Headphones
1741,"Linklike Quad Driver Air-Flow Hi-Fi Headphones, 14.2 mm Membrane 4D Stereo Bass In-Ear Earphones, Noise Isolation, Lightweight Wired Headphones with In-line HD Microphone, Volume Control, 3.5 mm Headphone Jack",https://www.amazon.com/-/en/Linklike-Headphones-Earphones-Lightweight-Microphone-Grass-green/dp/B08PJZH8XQ/ref=sr_1_1466?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1466,4.1 / 5,25.99,1.1,Headphones
1742,"Anflowe 9 pairs (18 pieces) of rubber ear tips for in-ear headphones, silicone ear tips, ear plugs, 3 different sizes (S/M/L), 4 mm inner diameter, black",https://www.amazon.com/-/en/Anflowe-headphones-silicone-different-diameter/dp/B08S2Z3QT1/ref=sr_1_1467?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1467,4.2 / 5,6.99,36.0,Headphones
1743,"iTeknic Bluetooth Over-Ear Headphones with Active Noise Cancellation, Foldable Wireless, Hi-Fi, Stereo, CVC 8.0 Noise Cancelling, for Integrated Microphone Hands-Free Calling",https://www.amazon.com/-/en/Headphones-Cancellation-Cancelling-Integrated-Microphone/dp/B07N2VMWNP/ref=sr_1_1468?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1468,4.2 / 5,34.98,249.0,Headphones
1744,"AMAFACE Bluetooth Headphones Wireless In-Ear Earphones with Dual Microphone and IPX5 Waterproof Touch Control with Cute Charging Case, Compatible with iPhone/Android/Samsung",https://www.amazon.com/-/en/Bluetooth-Headphones-Microphone-Waterproof-Compatible/dp/B094VKR6X1/ref=sr_1_1469?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1469,4.5 / 5,33.99,483.0,Headphones
1745,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg62_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_1470_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672602%26s%3Dce-de%26sr%3D1-1470-spons%26psc%3D1&qualifier=1625672602&id=6613762351292501&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphones
1746,"ockered Bluetooth Headphones, In-Ear Headphones Sport, 10 Hours Running Time HiFi Sound IPX7 Waterproof Magnetic Bluetooth 5.0 Earbuds with CVC 6.0 Noise Cancelling, Ultralight Earphones for Jogging (Red)",https://www.amazon.com/-/en/Bluetooth-Headphones-Waterproof-Cancelling-Ultralight-red/dp/B08D9P36PD/ref=sr_1_1471?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1471,4.0 / 5,13.99,140.0,Headphones
1747,"Wireless Headphones, Over Ear Bluetooth Wireless Headphones, HiFi Stereo Foldable Wireless Headphone, Supports Micro SD/TF FM (for iPhone/Samsung/iPad/PC)",https://www.amazon.com/-/en/Wireless-Headphones-Bluetooth-Foldable-Headphone-Gold-White/dp/B08B123GW5/ref=sr_1_1472?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&smid=AO0T468ASZE1R&sr=1-1472,4.3 / 5,21.24,1.7,Headphones
1748,kwmobile In-Ear Headphones Case - In-Ear Headphones Protective Case - Earphones Case Cover for Headphones Don't Touch My Headphones White Black,https://www.amazon.com/-/en/kwmobile-Ear-Headphones-Case-Protective/dp/B07316DWDT/ref=sr_1_1473?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1473,4.5 / 5,5.99,596.0,Headphones
1749,"Syncwire Jack Extension Cable 3 m Nylon Audio Extension Cable 3.5 mm Stereo [Gold-Plated Contacts] Aux Extension Cable for Headphones, Car, Car Radios, Smartphones, Tablets, MP3 Players (Black)",https://www.amazon.com/-/en/Syncwire-Extension-Gold-Plated-Headphones-Smartphones/dp/B08Y6Q3XFJ/ref=sr_1_1474?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1474,4.6 / 5,10.99,917.0,Headphones
1750,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg62_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_1475_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672602%26s%3Dce-de%26sr%3D1-1475-spons%26psc%3D1&qualifier=1625672602&id=6613762351292501&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
1751,"Bluetooth Headphones, Over Ear OneOdio Closed Studio Headphones, Wireless with 30 Hours’ Playtime, Wireless Headphones, On Ear Headphones, with CVC 8.0 Microphone for Smartphone, PC On ear red",https://www.amazon.com/-/en/Headphones-Studio-Wireless-Microphone-Smartphone/dp/B082CLLN92/ref=sr_1_1476?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1476,4.3 / 5,42.99,2.5,Headphones
1752,"USB C Kopfhörer In-Ear USB Typ C Kopfhörer mit Mikrofon, HiFi Stereo Wired USB Typ C Ohrhörer Lautstärkeregler Kompatibel mit Google Pixel 4XL/3XL, Huawei P40/P30/Mate40,Pad Pro, Samsung Galaxy S21",https://www.amazon.com/-/en/dp/B08V48831X/ref=sr_1_1477?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1477,4.1 / 5,17.26,29.0,Headphones
1753,FAMKIT Double Headphone Stand Headphone Headset Hanger Desk Mount with Heavy Base (Headphone are not included),https://www.amazon.com/-/en/FAMKIT-Double-Headphone-Headset-included/dp/B08NSGPGHS/ref=sr_1_1478?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1478,3.8 / 5,17.63,18.0,Headphones
1754,"Bowers & Wilkins PI5 True Wireless Noise Cancelling In-Ear Headphones with Bluetooth, aptX, Active Noise Cancelling (ANC) and Built-in Microphones",https://www.amazon.com/-/en/Wireless-Cancelling-Headphones-Bluetooth-Microphones-White/dp/B08H8FGRGW/ref=sr_1_1479?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1479,4.0 / 5,249.99,1.0,Headphones
1755,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg62_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_1480_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672602%26s%3Dce-de%26sr%3D1-1480-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672602&id=6613762351292501&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
1757,"Urbanista London True Wireless In-Ear Headphones, Noise Cancelling Headphones",https://www.amazon.com/-/en/Urbanista-London-Wireless-Headphones-Cancelling-Rose-Gold/dp/B08CVP6NMC/ref=sr_1_1482?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1482,3.8 / 5,89.00,462.0,Headphones
1758,Bose SoundLink Around-Ear Wireless Headphones II Replacement Audio Cable - Black,https://www.amazon.com/-/en/SoundLink-Around-Ear-Wireless-Headphones-Replacement/dp/B019XSN60A/ref=sr_1_1483?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1483,4.6 / 5,6.95,1.6,Headphones
1759,"PICUN B12 Bluetooth Headphones Wireless Over-Ear with LED Colour Light Foldable 25 Hour Playback Wireless Headsets with Microphone, TF Slot and Cable - Black",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Over-Ear-Microphone/dp/B0836RBR5W/ref=sr_1_1484?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1484,4.5 / 5,19.71,383.0,Headphones
1760,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg62_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_1485_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672602%26s%3Dce-de%26sr%3D1-1485-spons%26psc%3D1&qualifier=1625672602&id=6613762351292501&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
1761,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg62_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_1486_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672602%26s%3Dce-de%26sr%3D1-1486-spons%26psc%3D1&qualifier=1625672602&id=6613762351292501&widgetName=sp_btf,4.5 / 5,42.99,1.2,Headphones
1762,"Rydohi Bluetooth Headphones Over Ear [Up to 100 Hours] Headphones Wireless with Deep Bass, Dual 40 mm Driver, Memory Protein Ear Pads and Integrated Microphone for Smartphone/PC/TV.",https://www.amazon.com/-/en/Bluetooth-Headphones-Integrated-Microphone-Smartphone-black/dp/B088PDZM14/ref=sr_1_1487?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1487,4.5 / 5,29.90,989.0,Headphones
1763,"Wireless Bluetooth 5.0 In-Ear HiFi Stereo Sound Noise Cancelling Headphones with Charging Case (Touch Control, Quick Pairing, Quick Charge) for Samsung and iPhone",https://www.amazon.com/-/en/Wireless-Bluetooth-Cancelling-Headphones-Charging-White/dp/B087LXF74K/ref=sr_1_1488?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1488,3.9 / 5,23.99,47.0,Headphones
1764,"Honor 'Magic Earbuds' Bluetooth True Wireless In-Ear Headphones/Headset, In-ear, White",https://www.amazon.com/-/en/Earbuds-Bluetooth-Wireless-Headphones-Headset-White/dp/B087FWKRZ6/ref=sr_1_1489?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1489,4.3 / 5,69.00,282.0,Headphones
1765,"2021 Bluetooth Headphones In Ear True Wireless Headphones Bluetooth 5.1 Headset with Premium Sound Profile, Separable, Automatic Pairing, Mini & Comfortable Charging Case (White-HiFi Sound)",https://www.amazon.com/-/en/Bluetooth-Headphones-Separable-Comfortable-White-HiFi/dp/B08XTNRCQP/ref=sr_1_1490?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1490,3.7 / 5,17.53,68.0,Headphones
1766,"Baseman Kids Headphones with Microphone, Wired On-Ear Headsets with Safe Volume Limited 85dB, Foldable and Adjustable Headphones with a 3.5mm Jack Cable for Kids/School/Cell Phone",https://www.amazon.com/-/en/Headphones-Microphone-Headsets-Foldable-Adjustable/dp/B08L7J99ZY/ref=sr_1_1491?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1491,4.4 / 5,16.88,53.0,Headphones
1767,OneAudio Noise Cancelling Headphones Wireless Bluetooth Headphones with 30 dB Hybrid Active Noise Cancelling and 30 Hours Playtime &amp; Built-in Microphone Hands-Free Over Ear Headset,https://www.amazon.com/-/en/Cancelling-Headphones-Bluetooth-Microphone-Hands-Free/dp/B07P9SM2MC/ref=sr_1_1492?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1492,3.9 / 5,63.99,62.0,Headphones
1768,"Philips Wireless Sports Headphones, In-Ear Running Headphones for Adults, Dust and Waterproof, Fitness Headphones, Easy Bluetooth Connection, Up to 10 Hours Playtime, Built-in Microphone",https://www.amazon.com/-/en/Headphones-Waterproof-Bluetooth-Connection-Microphone-Black/dp/B09449S8P1/ref=sr_1_1493?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1493,4.0 / 5,49.99,15.0,Headphones
1769,AKG Stereo Headset for Samsung Galaxy S8 S9 S8 Plus S9 Plus S10 Note 8 9 with Mic,https://www.amazon.com/-/en/Stereo-Headset-Samsung-Galaxy-Plus-black/dp/B07PJ1V33R/ref=sr_1_1494?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672602&s=ce-de&sr=1-1494,3.8 / 5,9.99,1.6,Headphones
1770,"WANFEI Bone Sound Headphones, Bluetooth 5.0 Wireless Bone Conduction Headphones, Open Ear Sport Headphones, Wireless Headphones BT Headphones with Microphone for Sports Listening Cycling Running Gym",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg63_1?ie=UTF8&adId=A09399823PDKVJRCN31ME&url=%2FHeadphones-Bluetooth-Conduction-Microphone-Listening%2Fdp%2FB09441PRLQ%2Fref%3Dsr_1_1489_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672603%26s%3Dce-de%26sr%3D1-1489-spons%26psc%3D1%26smid%3DA3RSW9V6LIC7TE&qualifier=1625672603&id=5992648196478767&widgetName=sp_atf_next,4.1 / 5,42.99,1.5,Headphones
1771,Ceppekyy Bluetooth Wireless In-Ear Earphones Closed s Black,https://www.amazon.com/-/en/Ceppekyy-Bluetooth-Wireless-Earphones-Closed-Black/dp/B07W6MRKYK/ref=sr_1_1490?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672603&s=ce-de&sr=1-1490,3.9 / 5,30.43,59.0,Headphones
